country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1375.0,,23.0,2.0,2020-05-24
BE,Wallonia,BrabantWallon,1421.0,,11.0,2.0,2020-05-24
BE,Wallonia,Namur,2251.0,,59.0,11.0,2020-05-24
BE,Flanders,VlaamsBrabant,5230.0,,34.0,11.0,2020-05-24
BE,Brussels,Brussels,5803.0,,255.0,55.0,2020-05-24
BE,Flanders,Limburg,6126.0,,107.0,19.0,2020-05-24
BE,Wallonia,Hainaut,6434.0,,159.0,15.0,2020-05-24
BE,Flanders,WestVlaanderen,6457.0,,217.0,41.0,2020-05-24
BE,Flanders,OostVlaanderen,6478.0,,118.0,27.0,2020-05-24
BE,Wallonia,Liège,6712.0,,108.0,22.0,2020-05-24
BE,Flanders,Antwerpen,7905.0,,215.0,46.0,2020-05-24
BE,Flanders,,,2586.0,,,2020-05-24
