country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1399.0,,,,2020-06-14
BE,Flanders,VlaamsBrabant,5453.0,,18.0,4.0,2020-06-14
BE,Brussels,Brussels,6199.0,,102.0,25.0,2020-06-14
BE,Flanders,Limburg,6460.0,,36.0,8.0,2020-06-14
BE,Flanders,WestVlaanderen,6739.0,,67.0,14.0,2020-06-14
BE,Flanders,OostVlaanderen,6777.0,,43.0,8.0,2020-06-14
BE,Wallonia,Hainaut,6905.0,,33.0,5.0,2020-06-14
BE,Wallonia,Liège,6947.0,,30.0,5.0,2020-06-14
BE,Flanders,Antwerpen,8335.0,,47.0,14.0,2020-06-14
BE,Wallonia,BrabantWallon,,,4.0,0.0,2020-06-14
BE,Wallonia,Luxembourg,,,8.0,0.0,2020-06-14
BE,Wallonia,Namur,,,12.0,2.0,2020-06-14
