country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1796.0,,0.0,0.0,2020-08-22
BE,Wallonia,BrabantWallon,1981.0,,2.0,0.0,2020-08-22
BE,MISSING,MISSING,2043.0,,,,2020-08-22
BE,Wallonia,Namur,2994.0,,6.0,2.0,2020-08-22
BE,Flanders,VlaamsBrabant,6718.0,,10.0,4.0,2020-08-22
BE,Flanders,Limburg,7652.0,,13.0,3.0,2020-08-22
BE,Flanders,WestVlaanderen,8209.0,,8.0,4.0,2020-08-22
BE,Flanders,OostVlaanderen,8532.0,,27.0,2.0,2020-08-22
BE,Wallonia,Hainaut,8532.0,,14.0,2.0,2020-08-22
BE,Wallonia,Liège,8857.0,,30.0,11.0,2020-08-22
BE,Brussels,Brussels,9758.0,,115.0,28.0,2020-08-22
BE,Flanders,Antwerpen,15093.0,,85.0,29.0,2020-08-22
