country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1411.0,,,,2020-06-29
BE,Wallonia,Luxembourg,1463.0,,11.0,1.0,2020-06-29
BE,Wallonia,BrabantWallon,1522.0,,2.0,0.0,2020-06-29
BE,Wallonia,Namur,2349.0,,5.0,0.0,2020-06-29
BE,Flanders,VlaamsBrabant,5516.0,,12.0,2.0,2020-06-29
BE,Brussels,Brussels,6333.0,,45.0,13.0,2020-06-29
BE,Flanders,Limburg,6600.0,,26.0,8.0,2020-06-29
BE,Flanders,OostVlaanderen,6861.0,,26.0,3.0,2020-06-29
BE,Wallonia,Hainaut,6892.0,,28.0,2.0,2020-06-29
BE,Flanders,WestVlaanderen,6968.0,,29.0,3.0,2020-06-29
BE,Wallonia,Liège,7033.0,,17.0,3.0,2020-06-29
BE,Flanders,Antwerpen,8585.0,,43.0,6.0,2020-06-29
