country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9275.0,,,,2020-11-21
BE,Wallonia,Luxembourg,15690.0,,147.0,33.0,2020-11-21
BE,Wallonia,BrabantWallon,22689.0,,70.0,14.0,2020-11-21
BE,Flanders,Limburg,23265.0,,241.0,67.0,2020-11-21
BE,Wallonia,Namur,31566.0,,221.0,65.0,2020-11-21
BE,Flanders,WestVlaanderen,42507.0,,555.0,120.0,2020-11-21
BE,Flanders,VlaamsBrabant,42699.0,,208.0,67.0,2020-11-21
BE,Flanders,OostVlaanderen,51658.0,,636.0,148.0,2020-11-21
BE,Flanders,Antwerpen,65489.0,,675.0,173.0,2020-11-21
BE,Brussels,Brussels,75039.0,,696.0,178.0,2020-11-21
BE,Wallonia,Liège,90067.0,,652.0,147.0,2020-11-21
BE,Wallonia,Hainaut,91149.0,,916.0,189.0,2020-11-21
