country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9277.0,,,,2020-11-22
BE,Wallonia,Luxembourg,15710.0,,146.0,34.0,2020-11-22
BE,Wallonia,BrabantWallon,22677.0,,74.0,13.0,2020-11-22
BE,Flanders,Limburg,23300.0,,236.0,62.0,2020-11-22
BE,Wallonia,Namur,31564.0,,220.0,68.0,2020-11-22
BE,Flanders,WestVlaanderen,42547.0,,560.0,119.0,2020-11-22
BE,Flanders,VlaamsBrabant,42737.0,,210.0,65.0,2020-11-22
BE,Flanders,OostVlaanderen,51758.0,,647.0,150.0,2020-11-22
BE,Flanders,Antwerpen,65554.0,,676.0,171.0,2020-11-22
BE,Brussels,Brussels,75060.0,,693.0,178.0,2020-11-22
BE,Wallonia,Hainaut,90035.0,,912.0,186.0,2020-11-22
BE,Wallonia,Liège,90080.0,,651.0,148.0,2020-11-22
