country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,10051.0,,,,2020-12-13
BE,Wallonia,Luxembourg,17361.0,,66.0,10.0,2020-12-13
BE,Wallonia,BrabantWallon,24058.0,,27.0,6.0,2020-12-13
BE,Flanders,Limburg,26497.0,,117.0,23.0,2020-12-13
BE,Wallonia,Namur,33749.0,,128.0,37.0,2020-12-13
BE,Flanders,VlaamsBrabant,46557.0,,134.0,33.0,2020-12-13
BE,Flanders,WestVlaanderen,48812.0,,418.0,65.0,2020-12-13
BE,Flanders,OostVlaanderen,59050.0,,439.0,81.0,2020-12-13
BE,Flanders,Antwerpen,73057.0,,491.0,95.0,2020-12-13
BE,Brussels,Brussels,78766.0,,353.0,105.0,2020-12-13
BE,Wallonia,Liège,94042.0,,263.0,65.0,2020-12-13
BE,Wallonia,Hainaut,97771.0,,428.0,97.0,2020-12-13
