country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1469.0,,11.0,1.0,2020-07-02
BE,Wallonia,BrabantWallon,1525.0,,0.0,0.0,2020-07-02
BE,Flanders,VlaamsBrabant,5543.0,,9.0,2.0,2020-07-02
BE,Brussels,Brussels,6399.0,,28.0,11.0,2020-07-02
BE,Flanders,Limburg,6621.0,,14.0,4.0,2020-07-02
BE,Flanders,OostVlaanderen,6897.0,,26.0,4.0,2020-07-02
BE,Wallonia,Hainaut,6931.0,,16.0,3.0,2020-07-02
BE,Flanders,WestVlaanderen,7016.0,,27.0,1.0,2020-07-02
BE,Flanders,Antwerpen,8658.0,,37.0,7.0,2020-07-02
BE,Wallonia,Liège,,,14.0,2.0,2020-07-02
BE,Wallonia,Namur,,,5.0,0.0,2020-07-02
