country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,6499.0,,,,2020-10-26
BE,Wallonia,Luxembourg,9716.0,,133.0,21.0,2020-10-26
BE,Wallonia,BrabantWallon,15883.0,,118.0,13.0,2020-10-26
BE,Flanders,Limburg,16394.0,,167.0,36.0,2020-10-26
BE,Wallonia,Namur,19334.0,,292.0,45.0,2020-10-26
BE,Flanders,WestVlaanderen,26194.0,,399.0,52.0,2020-10-26
BE,Flanders,VlaamsBrabant,30607.0,,156.0,33.0,2020-10-26
BE,Flanders,OostVlaanderen,31823.0,,516.0,83.0,2020-10-26
BE,Flanders,Antwerpen,46149.0,,544.0,110.0,2020-10-26
BE,Wallonia,Hainaut,53881.0,,978.0,123.0,2020-10-26
BE,Brussels,Brussels,55926.0,,927.0,151.0,2020-10-26
BE,Wallonia,Liège,59320.0,,1030.0,143.0,2020-10-26
