country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1486.0,,,,2020-07-15
BE,Wallonia,Luxembourg,1524.0,,3.0,0.0,2020-07-15
BE,Wallonia,BrabantWallon,1588.0,,3.0,0.0,2020-07-15
BE,Wallonia,Namur,2401.0,,4.0,0.0,2020-07-15
BE,Flanders,VlaamsBrabant,5658.0,,8.0,2.0,2020-07-15
BE,Brussels,Brussels,6642.0,,27.0,8.0,2020-07-15
BE,Flanders,Limburg,6761.0,,11.0,2.0,2020-07-15
BE,Flanders,OostVlaanderen,7013.0,,16.0,2.0,2020-07-15
BE,Wallonia,Liège,7158.0,,8.0,2.0,2020-07-15
BE,Wallonia,Hainaut,7230.0,,15.0,0.0,2020-07-15
BE,Flanders,WestVlaanderen,7247.0,,36.0,3.0,2020-07-15
BE,Flanders,Antwerpen,9102.0,,19.0,8.0,2020-07-15
