country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1616.0,,2.0,0.0,2020-07-30
BE,Wallonia,BrabantWallon,1664.0,,2.0,0.0,2020-07-30
BE,MISSING,MISSING,1676.0,,,,2020-07-30
BE,Wallonia,Namur,2534.0,,3.0,0.0,2020-07-30
BE,Flanders,VlaamsBrabant,5920.0,,5.0,2.0,2020-07-30
BE,Flanders,Limburg,7112.0,,20.0,2.0,2020-07-30
BE,Brussels,Brussels,7189.0,,56.0,9.0,2020-07-30
BE,Flanders,OostVlaanderen,7455.0,,17.0,1.0,2020-07-30
BE,Wallonia,Hainaut,7484.0,,22.0,6.0,2020-07-30
BE,Flanders,WestVlaanderen,7622.0,,39.0,1.0,2020-07-30
BE,Wallonia,Liège,7622.0,,23.0,5.0,2020-07-30
BE,Flanders,Antwerpen,11572.0,,78.0,16.0,2020-07-30
