country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1862.0,,1.0,1.0,2020-09-02
BE,Wallonia,BrabantWallon,2156.0,,2.0,0.0,2020-09-02
BE,MISSING,MISSING,2182.0,,,,2020-09-02
BE,Wallonia,Namur,3138.0,,3.0,1.0,2020-09-02
BE,Flanders,VlaamsBrabant,7192.0,,13.0,3.0,2020-09-02
BE,Flanders,Limburg,7946.0,,12.0,2.0,2020-09-02
BE,Flanders,WestVlaanderen,8431.0,,10.0,0.0,2020-09-02
BE,Flanders,OostVlaanderen,8944.0,,17.0,5.0,2020-09-02
BE,Wallonia,Hainaut,8951.0,,10.0,0.0,2020-09-02
BE,Wallonia,Liège,9309.0,,21.0,6.0,2020-09-02
BE,Brussels,Brussels,11046.0,,78.0,24.0,2020-09-02
BE,Flanders,Antwerpen,16048.0,,54.0,18.0,2020-09-02
