country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1529.0,,,,2020-07-24
BE,Wallonia,Luxembourg,1575.0,,2.0,0.0,2020-07-24
BE,Wallonia,BrabantWallon,1623.0,,0.0,0.0,2020-07-24
BE,Wallonia,Namur,2442.0,,5.0,0.0,2020-07-24
BE,Flanders,VlaamsBrabant,5748.0,,7.0,2.0,2020-07-24
BE,Brussels,Brussels,6839.0,,37.0,10.0,2020-07-24
BE,Flanders,Limburg,6936.0,,21.0,2.0,2020-07-24
BE,Flanders,OostVlaanderen,7195.0,,15.0,1.0,2020-07-24
BE,Wallonia,Hainaut,7322.0,,19.0,6.0,2020-07-24
BE,Wallonia,Liège,7344.0,,14.0,3.0,2020-07-24
BE,Flanders,WestVlaanderen,7465.0,,56.0,7.0,2020-07-24
BE,Flanders,Antwerpen,10326.0,,42.0,10.0,2020-07-24
