country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1915.0,,0.0,0.0,2020-09-08
BE,MISSING,MISSING,2282.0,,,,2020-09-08
BE,Wallonia,BrabantWallon,2302.0,,3.0,0.0,2020-09-08
BE,Wallonia,Namur,3221.0,,6.0,1.0,2020-09-08
BE,Flanders,VlaamsBrabant,7498.0,,5.0,2.0,2020-09-08
BE,Flanders,Limburg,8103.0,,9.0,0.0,2020-09-08
BE,Flanders,WestVlaanderen,8662.0,,8.0,0.0,2020-09-08
BE,Wallonia,Hainaut,9247.0,,17.0,4.0,2020-09-08
BE,Flanders,OostVlaanderen,9310.0,,30.0,3.0,2020-09-08
BE,Wallonia,Liège,9634.0,,28.0,8.0,2020-09-08
BE,Brussels,Brussels,11943.0,,96.0,23.0,2020-09-08
BE,Flanders,Antwerpen,16770.0,,58.0,18.0,2020-09-08
