country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9906.0,,,,2020-12-09
BE,Wallonia,Luxembourg,17164.0,,74.0,14.0,2020-12-09
BE,Wallonia,BrabantWallon,23859.0,,30.0,7.0,2020-12-09
BE,Flanders,Limburg,25957.0,,136.0,28.0,2020-12-09
BE,Wallonia,Namur,33388.0,,128.0,40.0,2020-12-09
BE,Flanders,VlaamsBrabant,46015.0,,145.0,33.0,2020-12-09
BE,Flanders,WestVlaanderen,47638.0,,403.0,67.0,2020-12-09
BE,Flanders,OostVlaanderen,57777.0,,442.0,84.0,2020-12-09
BE,Flanders,Antwerpen,71710.0,,498.0,96.0,2020-12-09
BE,Brussels,Brussels,78257.0,,423.0,114.0,2020-12-09
BE,Wallonia,Liège,93526.0,,307.0,81.0,2020-12-09
BE,Wallonia,Hainaut,96637.0,,448.0,98.0,2020-12-09
