country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,902.0,,,,2020-04-19
BE,Wallonia,BrabantWallon,1048.0,,51.0,12.0,2020-04-19
BE,Wallonia,Luxembourg,1164.0,,94.0,22.0,2020-04-19
BE,Wallonia,Namur,1502.0,,180.0,41.0,2020-04-19
BE,Flanders,VlaamsBrabant,4103.0,,255.0,57.0,2020-04-19
BE,Brussels,Brussels,4297.0,,798.0,175.0,2020-04-19
BE,Flanders,WestVlaanderen,4596.0,,586.0,108.0,2020-04-19
BE,Wallonia,Hainaut,4722.0,,695.0,121.0,2020-04-19
BE,Flanders,Limburg,4803.0,,381.0,86.0,2020-04-19
BE,Flanders,OostVlaanderen,4999.0,,603.0,137.0,2020-04-19
BE,Flanders,Antwerpen,5082.0,,793.0,184.0,2020-04-19
BE,Wallonia,Liège,5196.0,,504.0,128.0,2020-04-19
