country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1402.0,,,,2020-06-25
BE,Wallonia,Luxembourg,1458.0,,8.0,0.0,2020-06-25
BE,Wallonia,BrabantWallon,1517.0,,1.0,0.0,2020-06-25
BE,Flanders,VlaamsBrabant,5501.0,,11.0,2.0,2020-06-25
BE,Brussels,Brussels,6273.0,,47.0,17.0,2020-06-25
BE,Flanders,Limburg,6580.0,,30.0,3.0,2020-06-25
BE,Flanders,OostVlaanderen,6847.0,,24.0,3.0,2020-06-25
BE,Wallonia,Hainaut,6868.0,,24.0,1.0,2020-06-25
BE,Flanders,WestVlaanderen,6920.0,,32.0,4.0,2020-06-25
BE,Wallonia,Liège,7021.0,,24.0,2.0,2020-06-25
BE,Flanders,Antwerpen,8531.0,,48.0,6.0,2020-06-25
BE,Wallonia,Namur,,,7.0,0.0,2020-06-25
