country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1325.0,,,,2020-06-03
BE,Wallonia,Luxembourg,1404.0,,11.0,0.0,2020-06-03
BE,Wallonia,BrabantWallon,1451.0,,2.0,0.0,2020-06-03
BE,Wallonia,Namur,2299.0,,22.0,4.0,2020-06-03
BE,Flanders,VlaamsBrabant,5330.0,,16.0,3.0,2020-06-03
BE,Brussels,Brussels,5984.0,,156.0,33.0,2020-06-03
BE,Flanders,Limburg,6310.0,,66.0,16.0,2020-06-03
BE,Wallonia,Hainaut,6614.0,,69.0,7.0,2020-06-03
BE,Flanders,WestVlaanderen,6635.0,,129.0,24.0,2020-06-03
BE,Flanders,OostVlaanderen,6667.0,,84.0,14.0,2020-06-03
BE,Wallonia,Liège,6809.0,,70.0,14.0,2020-06-03
BE,Flanders,Antwerpen,8153.0,,112.0,30.0,2020-06-03
BE,Flanders,,,2637.0,,,2020-06-03
