country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1490.0,,,,2020-07-13
BE,Wallonia,Luxembourg,1498.0,,5.0,1.0,2020-07-13
BE,Wallonia,BrabantWallon,1579.0,,0.0,0.0,2020-07-13
BE,Wallonia,Namur,2375.0,,4.0,0.0,2020-07-13
BE,Flanders,VlaamsBrabant,5612.0,,9.0,3.0,2020-07-13
BE,Brussels,Brussels,6591.0,,25.0,5.0,2020-07-13
BE,Flanders,Limburg,6726.0,,10.0,1.0,2020-07-13
BE,Flanders,OostVlaanderen,6976.0,,14.0,2.0,2020-07-13
BE,Wallonia,Hainaut,7018.0,,5.0,0.0,2020-07-13
BE,Wallonia,Liège,7110.0,,7.0,2.0,2020-07-13
BE,Flanders,WestVlaanderen,7192.0,,36.0,1.0,2020-07-13
BE,Flanders,Antwerpen,8967.0,,23.0,8.0,2020-07-13
