country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1607.0,,3.0,0.0,2020-07-29
BE,Wallonia,BrabantWallon,1655.0,,2.0,0.0,2020-07-29
BE,MISSING,MISSING,1684.0,,,,2020-07-29
BE,Wallonia,Namur,2499.0,,4.0,0.0,2020-07-29
BE,Flanders,VlaamsBrabant,5871.0,,5.0,2.0,2020-07-29
BE,Flanders,Limburg,7083.0,,25.0,2.0,2020-07-29
BE,Brussels,Brussels,7098.0,,48.0,11.0,2020-07-29
BE,Wallonia,Hainaut,7368.0,,20.0,4.0,2020-07-29
BE,Flanders,OostVlaanderen,7394.0,,17.0,2.0,2020-07-29
BE,Wallonia,Liège,7531.0,,19.0,5.0,2020-07-29
BE,Flanders,WestVlaanderen,7594.0,,45.0,3.0,2020-07-29
BE,Flanders,Antwerpen,11321.0,,75.0,18.0,2020-07-29
