country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9592.0,,,,2020-11-30
BE,Wallonia,Luxembourg,16404.0,,103.0,25.0,2020-11-30
BE,Wallonia,BrabantWallon,23295.0,,59.0,10.0,2020-11-30
BE,Flanders,Limburg,24598.0,,184.0,47.0,2020-11-30
BE,Wallonia,Namur,32511.0,,188.0,55.0,2020-11-30
BE,Flanders,VlaamsBrabant,44303.0,,174.0,42.0,2020-11-30
BE,Flanders,WestVlaanderen,44831.0,,481.0,82.0,2020-11-30
BE,Flanders,OostVlaanderen,54532.0,,573.0,109.0,2020-11-30
BE,Flanders,Antwerpen,68526.0,,591.0,131.0,2020-11-30
BE,Brussels,Brussels,76760.0,,581.0,149.0,2020-11-30
BE,Wallonia,Liège,91957.0,,439.0,106.0,2020-11-30
BE,Wallonia,Hainaut,93874.0,,656.0,144.0,2020-11-30
BE,Flanders,,,23.0,,,2020-11-30
