country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1643.0,,0.0,0.0,2020-08-03
BE,Wallonia,BrabantWallon,1708.0,,0.0,0.0,2020-08-03
BE,MISSING,MISSING,1721.0,,,,2020-08-03
BE,Wallonia,Namur,2599.0,,5.0,2.0,2020-08-03
BE,Flanders,VlaamsBrabant,6011.0,,7.0,3.0,2020-08-03
BE,Flanders,Limburg,7191.0,,12.0,1.0,2020-08-03
BE,Brussels,Brussels,7397.0,,65.0,7.0,2020-08-03
BE,Flanders,OostVlaanderen,7629.0,,15.0,2.0,2020-08-03
BE,Wallonia,Hainaut,7709.0,,30.0,8.0,2020-08-03
BE,Flanders,WestVlaanderen,7711.0,,33.0,2.0,2020-08-03
BE,Wallonia,Liège,7873.0,,27.0,9.0,2020-08-03
BE,Flanders,Antwerpen,12284.0,,96.0,20.0,2020-08-03
