country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2284.0,,10.0,0.0,2020-09-23
BE,MISSING,MISSING,2790.0,,,,2020-09-23
BE,Wallonia,BrabantWallon,3265.0,,4.0,1.0,2020-09-23
BE,Wallonia,Namur,3877.0,,7.0,2.0,2020-09-23
BE,Flanders,Limburg,8740.0,,15.0,5.0,2020-09-23
BE,Flanders,VlaamsBrabant,9244.0,,24.0,3.0,2020-09-23
BE,Flanders,WestVlaanderen,9681.0,,39.0,7.0,2020-09-23
BE,Flanders,OostVlaanderen,11021.0,,55.0,8.0,2020-09-23
BE,Wallonia,Hainaut,11286.0,,67.0,7.0,2020-09-23
BE,Wallonia,Liège,12580.0,,70.0,13.0,2020-09-23
BE,Brussels,Brussels,16446.0,,165.0,35.0,2020-09-23
BE,Flanders,Antwerpen,20348.0,,94.0,14.0,2020-09-23
