country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9806.0,,,,2020-12-07
BE,Wallonia,Luxembourg,16954.0,,74.0,16.0,2020-12-07
BE,Wallonia,BrabantWallon,23699.0,,29.0,9.0,2020-12-07
BE,Flanders,Limburg,25608.0,,151.0,34.0,2020-12-07
BE,Wallonia,Namur,33142.0,,144.0,46.0,2020-12-07
BE,Flanders,VlaamsBrabant,45612.0,,157.0,38.0,2020-12-07
BE,Flanders,WestVlaanderen,46980.0,,415.0,62.0,2020-12-07
BE,Flanders,OostVlaanderen,56876.0,,469.0,92.0,2020-12-07
BE,Flanders,Antwerpen,70855.0,,537.0,112.0,2020-12-07
BE,Brussels,Brussels,77892.0,,470.0,116.0,2020-12-07
BE,Wallonia,Liège,93118.0,,341.0,89.0,2020-12-07
BE,Wallonia,Hainaut,95952.0,,483.0,110.0,2020-12-07
