country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,671.0,,,,2020-04-13
BE,Wallonia,BrabantWallon,824.0,,70.0,15.0,2020-04-13
BE,Wallonia,Luxembourg,930.0,,109.0,20.0,2020-04-13
BE,Wallonia,Namur,1140.0,,190.0,48.0,2020-04-13
BE,Brussels,Brussels,3511.0,,908.0,189.0,2020-04-13
BE,Flanders,VlaamsBrabant,3597.0,,295.0,70.0,2020-04-13
BE,Wallonia,Hainaut,3716.0,,758.0,137.0,2020-04-13
BE,Flanders,WestVlaanderen,3920.0,,656.0,123.0,2020-04-13
BE,Wallonia,Liège,3962.0,,582.0,153.0,2020-04-13
BE,Flanders,Limburg,4181.0,,450.0,95.0,2020-04-13
BE,Flanders,OostVlaanderen,4229.0,,680.0,164.0,2020-04-13
BE,Flanders,Antwerpen,4329.0,,856.0,212.0,2020-04-13
