country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1518.0,,,,2020-07-26
BE,Wallonia,BrabantWallon,1598.0,,1.0,0.0,2020-07-26
BE,Wallonia,Namur,2441.0,,3.0,0.0,2020-07-26
BE,Flanders,VlaamsBrabant,5771.0,,6.0,2.0,2020-07-26
BE,Brussels,Brussels,6813.0,,33.0,12.0,2020-07-26
BE,Flanders,Limburg,6975.0,,22.0,2.0,2020-07-26
BE,Flanders,OostVlaanderen,7236.0,,18.0,1.0,2020-07-26
BE,Wallonia,Hainaut,7240.0,,19.0,5.0,2020-07-26
BE,Wallonia,Liège,7376.0,,12.0,5.0,2020-07-26
BE,Flanders,WestVlaanderen,7479.0,,45.0,7.0,2020-07-26
BE,Flanders,Antwerpen,10476.0,,51.0,13.0,2020-07-26
BE,Wallonia,Luxembourg,,,1.0,0.0,2020-07-26
