country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1670.0,,1.0,0.0,2020-08-06
BE,Wallonia,BrabantWallon,1765.0,,0.0,0.0,2020-08-06
BE,MISSING,MISSING,1773.0,,,,2020-08-06
BE,Wallonia,Namur,2684.0,,6.0,2.0,2020-08-06
BE,Flanders,VlaamsBrabant,6169.0,,5.0,1.0,2020-08-06
BE,Flanders,Limburg,7290.0,,12.0,4.0,2020-08-06
BE,Brussels,Brussels,7787.0,,62.0,11.0,2020-08-06
BE,Flanders,OostVlaanderen,7838.0,,17.0,3.0,2020-08-06
BE,Flanders,WestVlaanderen,7862.0,,25.0,2.0,2020-08-06
BE,Wallonia,Hainaut,7904.0,,27.0,8.0,2020-08-06
BE,Wallonia,Liège,8128.0,,33.0,9.0,2020-08-06
BE,Flanders,Antwerpen,13036.0,,90.0,25.0,2020-08-06
