country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1444.0,,,,2020-07-08
BE,Wallonia,Luxembourg,1485.0,,5.0,0.0,2020-07-08
BE,Wallonia,BrabantWallon,1541.0,,0.0,0.0,2020-07-08
BE,Flanders,VlaamsBrabant,5574.0,,11.0,4.0,2020-07-08
BE,Brussels,Brussels,6459.0,,33.0,11.0,2020-07-08
BE,Flanders,Limburg,6669.0,,13.0,2.0,2020-07-08
BE,Flanders,OostVlaanderen,6942.0,,18.0,2.0,2020-07-08
BE,Wallonia,Hainaut,6969.0,,12.0,1.0,2020-07-08
BE,Wallonia,Liège,7073.0,,10.0,2.0,2020-07-08
BE,Flanders,WestVlaanderen,7100.0,,26.0,2.0,2020-07-08
BE,Flanders,Antwerpen,8796.0,,32.0,8.0,2020-07-08
BE,Wallonia,Namur,,,5.0,0.0,2020-07-08
