country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1841.0,,1.0,0.0,2020-08-31
BE,Wallonia,BrabantWallon,2113.0,,1.0,0.0,2020-08-31
BE,MISSING,MISSING,2146.0,,,,2020-08-31
BE,Wallonia,Namur,3110.0,,3.0,1.0,2020-08-31
BE,Flanders,VlaamsBrabant,7089.0,,14.0,6.0,2020-08-31
BE,Flanders,Limburg,7875.0,,4.0,2.0,2020-08-31
BE,Flanders,WestVlaanderen,8370.0,,16.0,0.0,2020-08-31
BE,Wallonia,Hainaut,8837.0,,12.0,0.0,2020-08-31
BE,Flanders,OostVlaanderen,8847.0,,17.0,3.0,2020-08-31
BE,Wallonia,Liège,9208.0,,26.0,10.0,2020-08-31
BE,Brussels,Brussels,10737.0,,86.0,29.0,2020-08-31
BE,Flanders,Antwerpen,15852.0,,63.0,23.0,2020-08-31
