country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1399.0,,,,2020-06-24
BE,Wallonia,Luxembourg,1455.0,,8.0,0.0,2020-06-24
BE,Wallonia,BrabantWallon,1513.0,,1.0,0.0,2020-06-24
BE,Wallonia,Namur,2344.0,,7.0,0.0,2020-06-24
BE,Flanders,VlaamsBrabant,5490.0,,9.0,2.0,2020-06-24
BE,Brussels,Brussels,6265.0,,53.0,15.0,2020-06-24
BE,Flanders,Limburg,6575.0,,29.0,4.0,2020-06-24
BE,Flanders,OostVlaanderen,6831.0,,24.0,2.0,2020-06-24
BE,Wallonia,Hainaut,6854.0,,28.0,1.0,2020-06-24
BE,Flanders,WestVlaanderen,6914.0,,36.0,3.0,2020-06-24
BE,Wallonia,Liège,7018.0,,22.0,2.0,2020-06-24
BE,Flanders,Antwerpen,8505.0,,51.0,11.0,2020-06-24
