country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1319.0,,,,2020-06-02
BE,Wallonia,Luxembourg,1403.0,,12.0,3.0,2020-06-02
BE,Wallonia,BrabantWallon,1445.0,,3.0,1.0,2020-06-02
BE,Wallonia,Namur,2297.0,,24.0,5.0,2020-06-02
BE,Flanders,VlaamsBrabant,5316.0,,15.0,2.0,2020-06-02
BE,Brussels,Brussels,5961.0,,190.0,47.0,2020-06-02
BE,Flanders,Limburg,6289.0,,71.0,17.0,2020-06-02
BE,Wallonia,Hainaut,6599.0,,81.0,8.0,2020-06-02
BE,Flanders,WestVlaanderen,6620.0,,142.0,25.0,2020-06-02
BE,Flanders,OostVlaanderen,6654.0,,93.0,17.0,2020-06-02
BE,Wallonia,Liège,6848.0,,78.0,14.0,2020-06-02
BE,Flanders,Antwerpen,8126.0,,112.0,33.0,2020-06-02
BE,Flanders,,,2631.0,,,2020-06-02
