country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1022.0,,,,2020-04-27
BE,Wallonia,Luxembourg,1257.0,,72.0,14.0,2020-04-27
BE,Wallonia,BrabantWallon,1265.0,,38.0,13.0,2020-04-27
BE,Wallonia,Namur,1849.0,,144.0,31.0,2020-04-27
BE,Flanders,VlaamsBrabant,4651.0,,189.0,40.0,2020-04-27
BE,Brussels,Brussels,5014.0,,679.0,157.0,2020-04-27
BE,Flanders,WestVlaanderen,5220.0,,474.0,84.0,2020-04-27
BE,Flanders,Limburg,5307.0,,312.0,79.0,2020-04-27
BE,Flanders,OostVlaanderen,5589.0,,466.0,125.0,2020-04-27
BE,Wallonia,Hainaut,5705.0,,599.0,92.0,2020-04-27
BE,Flanders,Antwerpen,5980.0,,606.0,145.0,2020-04-27
BE,Wallonia,Liège,6042.0,,397.0,96.0,2020-04-27
