country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9471.0,,,,2020-11-26
BE,Wallonia,Luxembourg,16083.0,,125.0,31.0,2020-11-26
BE,Wallonia,BrabantWallon,23058.0,,67.0,10.0,2020-11-26
BE,Flanders,Limburg,24036.0,,199.0,52.0,2020-11-26
BE,Wallonia,Namur,32178.0,,189.0,63.0,2020-11-26
BE,Flanders,VlaamsBrabant,43638.0,,194.0,57.0,2020-11-26
BE,Flanders,WestVlaanderen,43868.0,,513.0,98.0,2020-11-26
BE,Flanders,OostVlaanderen,53465.0,,601.0,133.0,2020-11-26
BE,Flanders,Antwerpen,67246.0,,624.0,145.0,2020-11-26
BE,Brussels,Brussels,76166.0,,606.0,160.0,2020-11-26
BE,Wallonia,Liège,91332.0,,518.0,131.0,2020-11-26
BE,Wallonia,Hainaut,92906.0,,759.0,154.0,2020-11-26
