country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1440.0,,,,2020-07-05
BE,Wallonia,Luxembourg,1473.0,,6.0,0.0,2020-07-05
BE,Wallonia,BrabantWallon,1530.0,,0.0,0.0,2020-07-05
BE,Brussels,Brussels,6413.0,,27.0,10.0,2020-07-05
BE,Flanders,Limburg,6633.0,,11.0,1.0,2020-07-05
BE,Flanders,OostVlaanderen,6914.0,,22.0,3.0,2020-07-05
BE,Flanders,WestVlaanderen,7048.0,,25.0,3.0,2020-07-05
BE,Flanders,Antwerpen,8700.0,,31.0,7.0,2020-07-05
BE,Wallonia,Hainaut,,,19.0,2.0,2020-07-05
BE,Wallonia,Liège,,,15.0,1.0,2020-07-05
BE,Wallonia,Namur,,,5.0,0.0,2020-07-05
BE,Flanders,VlaamsBrabant,,,9.0,3.0,2020-07-05
