country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,6759.0,,,,2020-10-27
BE,Wallonia,Luxembourg,10366.0,,130.0,26.0,2020-10-27
BE,Wallonia,BrabantWallon,16910.0,,119.0,12.0,2020-10-27
BE,Flanders,Limburg,16971.0,,197.0,50.0,2020-10-27
BE,Wallonia,Namur,21360.0,,307.0,49.0,2020-10-27
BE,Flanders,WestVlaanderen,27717.0,,466.0,68.0,2020-10-27
BE,Flanders,VlaamsBrabant,32223.0,,177.0,42.0,2020-10-27
BE,Flanders,OostVlaanderen,33676.0,,573.0,90.0,2020-10-27
BE,Flanders,Antwerpen,48063.0,,563.0,109.0,2020-10-27
BE,Wallonia,Hainaut,57834.0,,1011.0,154.0,2020-10-27
BE,Brussels,Brussels,58478.0,,942.0,145.0,2020-10-27
BE,Wallonia,Liège,63585.0,,1064.0,167.0,2020-10-27
