country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,5085.0,,,,2020-10-19
BE,Wallonia,Luxembourg,6520.0,,72.0,12.0,2020-10-19
BE,Wallonia,BrabantWallon,10921.0,,46.0,7.0,2020-10-19
BE,Wallonia,Namur,13045.0,,157.0,24.0,2020-10-19
BE,Flanders,Limburg,13172.0,,79.0,19.0,2020-10-19
BE,Flanders,WestVlaanderen,18102.0,,183.0,25.0,2020-10-19
BE,Flanders,OostVlaanderen,21605.0,,240.0,45.0,2020-10-19
BE,Flanders,VlaamsBrabant,22013.0,,74.0,10.0,2020-10-19
BE,Wallonia,Hainaut,34682.0,,455.0,65.0,2020-10-19
BE,Flanders,Antwerpen,35909.0,,327.0,63.0,2020-10-19
BE,Wallonia,Liège,39452.0,,575.0,79.0,2020-10-19
BE,Brussels,Brussels,41585.0,,565.0,97.0,2020-10-19
