country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1295.0,,,,2020-05-31
BE,Wallonia,Luxembourg,1397.0,,13.0,2.0,2020-05-31
BE,Wallonia,BrabantWallon,1442.0,,2.0,1.0,2020-05-31
BE,Wallonia,Namur,2290.0,,22.0,4.0,2020-05-31
BE,Flanders,VlaamsBrabant,5301.0,,17.0,2.0,2020-05-31
BE,Brussels,Brussels,5932.0,,179.0,40.0,2020-05-31
BE,Flanders,Limburg,6258.0,,68.0,15.0,2020-05-31
BE,Wallonia,Hainaut,6575.0,,85.0,9.0,2020-05-31
BE,Flanders,WestVlaanderen,6601.0,,138.0,22.0,2020-05-31
BE,Flanders,OostVlaanderen,6621.0,,92.0,20.0,2020-05-31
BE,Wallonia,Liège,6786.0,,84.0,12.0,2020-05-31
BE,Flanders,Antwerpen,8092.0,,118.0,37.0,2020-05-31
BE,Flanders,,,2620.0,,,2020-05-31
