country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9931.0,,,,2020-12-10
BE,Wallonia,Luxembourg,17208.0,,74.0,14.0,2020-12-10
BE,Wallonia,BrabantWallon,23893.0,,27.0,8.0,2020-12-10
BE,Flanders,Limburg,26002.0,,132.0,27.0,2020-12-10
BE,Wallonia,Namur,33439.0,,130.0,38.0,2020-12-10
BE,Flanders,VlaamsBrabant,46124.0,,142.0,35.0,2020-12-10
BE,Flanders,WestVlaanderen,47902.0,,374.0,66.0,2020-12-10
BE,Flanders,OostVlaanderen,58014.0,,440.0,79.0,2020-12-10
BE,Flanders,Antwerpen,71821.0,,499.0,99.0,2020-12-10
BE,Brussels,Brussels,78351.0,,390.0,112.0,2020-12-10
BE,Wallonia,Liège,93627.0,,298.0,75.0,2020-12-10
BE,Wallonia,Hainaut,96709.0,,435.0,105.0,2020-12-10
