country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1866.0,,0.0,0.0,2020-09-04
BE,MISSING,MISSING,2206.0,,,,2020-09-04
BE,Wallonia,BrabantWallon,2209.0,,0.0,0.0,2020-09-04
BE,Wallonia,Namur,3178.0,,5.0,1.0,2020-09-04
BE,Flanders,VlaamsBrabant,7268.0,,12.0,3.0,2020-09-04
BE,Flanders,Limburg,7991.0,,11.0,1.0,2020-09-04
BE,Flanders,WestVlaanderen,8457.0,,6.0,0.0,2020-09-04
BE,Flanders,OostVlaanderen,9038.0,,20.0,3.0,2020-09-04
BE,Wallonia,Hainaut,9049.0,,8.0,1.0,2020-09-04
BE,Wallonia,Liège,9359.0,,22.0,6.0,2020-09-04
BE,Brussels,Brussels,11357.0,,79.0,19.0,2020-09-04
BE,Flanders,Antwerpen,16258.0,,52.0,18.0,2020-09-04
