country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1484.0,,,,2020-07-21
BE,Wallonia,Luxembourg,1559.0,,2.0,0.0,2020-07-21
BE,Wallonia,BrabantWallon,1572.0,,1.0,0.0,2020-07-21
BE,Wallonia,Namur,2405.0,,4.0,0.0,2020-07-21
BE,Flanders,VlaamsBrabant,5697.0,,5.0,2.0,2020-07-21
BE,Brussels,Brussels,6681.0,,25.0,6.0,2020-07-21
BE,Flanders,Limburg,6855.0,,16.0,1.0,2020-07-21
BE,Flanders,OostVlaanderen,7093.0,,9.0,0.0,2020-07-21
BE,Wallonia,Hainaut,7135.0,,15.0,4.0,2020-07-21
BE,Wallonia,Liège,7234.0,,11.0,4.0,2020-07-21
BE,Flanders,WestVlaanderen,7381.0,,47.0,7.0,2020-07-21
BE,Flanders,Antwerpen,9627.0,,37.0,9.0,2020-07-21
