country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2347.0,,8.0,1.0,2020-09-26
BE,MISSING,MISSING,2868.0,,,,2020-09-26
BE,Wallonia,BrabantWallon,3409.0,,6.0,1.0,2020-09-26
BE,Wallonia,Namur,4068.0,,7.0,3.0,2020-09-26
BE,Flanders,Limburg,8924.0,,16.0,6.0,2020-09-26
BE,Flanders,VlaamsBrabant,9639.0,,27.0,2.0,2020-09-26
BE,Flanders,WestVlaanderen,9923.0,,41.0,10.0,2020-09-26
BE,Flanders,OostVlaanderen,11341.0,,71.0,10.0,2020-09-26
BE,Wallonia,Hainaut,11744.0,,80.0,10.0,2020-09-26
BE,Wallonia,Liège,13068.0,,79.0,20.0,2020-09-26
BE,Brussels,Brussels,17354.0,,178.0,40.0,2020-09-26
BE,Flanders,Antwerpen,21188.0,,113.0,17.0,2020-09-26
