country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1868.0,,0.0,0.0,2020-09-03
BE,Wallonia,BrabantWallon,2181.0,,2.0,0.0,2020-09-03
BE,MISSING,MISSING,2200.0,,,,2020-09-03
BE,Wallonia,Namur,3163.0,,3.0,1.0,2020-09-03
BE,Flanders,VlaamsBrabant,7235.0,,12.0,3.0,2020-09-03
BE,Flanders,Limburg,7971.0,,10.0,1.0,2020-09-03
BE,Flanders,WestVlaanderen,8453.0,,7.0,0.0,2020-09-03
BE,Flanders,OostVlaanderen,8992.0,,18.0,5.0,2020-09-03
BE,Wallonia,Hainaut,8995.0,,11.0,0.0,2020-09-03
BE,Wallonia,Liège,9336.0,,21.0,7.0,2020-09-03
BE,Brussels,Brussels,11243.0,,75.0,24.0,2020-09-03
BE,Flanders,Antwerpen,16199.0,,50.0,17.0,2020-09-03
