country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9746.0,,,,2020-12-04
BE,Wallonia,Luxembourg,16791.0,,85.0,21.0,2020-12-04
BE,Wallonia,BrabantWallon,23573.0,,28.0,9.0,2020-12-04
BE,Flanders,Limburg,25218.0,,147.0,35.0,2020-12-04
BE,Wallonia,Namur,32932.0,,147.0,48.0,2020-12-04
BE,Flanders,VlaamsBrabant,45178.0,,151.0,39.0,2020-12-04
BE,Flanders,WestVlaanderen,46194.0,,408.0,71.0,2020-12-04
BE,Flanders,OostVlaanderen,56085.0,,471.0,95.0,2020-12-04
BE,Flanders,Antwerpen,69944.0,,538.0,121.0,2020-12-04
BE,Brussels,Brussels,77545.0,,512.0,133.0,2020-12-04
BE,Wallonia,Liège,92744.0,,367.0,97.0,2020-12-04
BE,Wallonia,Hainaut,95215.0,,494.0,120.0,2020-12-04
