country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,4314.0,,,,2020-10-13
BE,Wallonia,Luxembourg,4759.0,,29.0,4.0,2020-10-13
BE,Wallonia,BrabantWallon,7818.0,,22.0,2.0,2020-10-13
BE,Wallonia,Namur,9030.0,,77.0,14.0,2020-10-13
BE,Flanders,Limburg,11071.0,,40.0,12.0,2020-10-13
BE,Flanders,WestVlaanderen,13959.0,,112.0,20.0,2020-10-13
BE,Flanders,OostVlaanderen,16594.0,,152.0,27.0,2020-10-13
BE,Flanders,VlaamsBrabant,16628.0,,65.0,16.0,2020-10-13
BE,Wallonia,Hainaut,23914.0,,219.0,34.0,2020-10-13
BE,Wallonia,Liège,27128.0,,315.0,46.0,2020-10-13
BE,Flanders,Antwerpen,29538.0,,243.0,39.0,2020-10-13
BE,Brussels,Brussels,31904.0,,347.0,67.0,2020-10-13
