country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1096.0,,,,2020-05-04
BE,Wallonia,Luxembourg,1293.0,,51.0,11.0,2020-05-04
BE,Wallonia,BrabantWallon,1296.0,,39.0,11.0,2020-05-04
BE,Wallonia,Namur,1986.0,,121.0,23.0,2020-05-04
BE,Flanders,VlaamsBrabant,4871.0,,141.0,28.0,2020-05-04
BE,Brussels,Brussels,5273.0,,544.0,121.0,2020-05-04
BE,Flanders,Limburg,5557.0,,260.0,57.0,2020-05-04
BE,Flanders,WestVlaanderen,5590.0,,353.0,70.0,2020-05-04
BE,Wallonia,Hainaut,5824.0,,431.0,70.0,2020-05-04
BE,Flanders,OostVlaanderen,5865.0,,346.0,74.0,2020-05-04
BE,Wallonia,Liège,6235.0,,262.0,63.0,2020-05-04
BE,Flanders,Antwerpen,6719.0,,534.0,118.0,2020-05-04
BE,Flanders,,,2311.0,,,2020-05-04
BE,Wallonia,,,58.0,,,2020-05-04
