country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1122.0,,,,2020-05-07
BE,Wallonia,Luxembourg,1315.0,,44.0,5.0,2020-05-07
BE,Wallonia,BrabantWallon,1342.0,,27.0,6.0,2020-05-07
BE,Wallonia,Namur,2094.0,,101.0,19.0,2020-05-07
BE,Flanders,VlaamsBrabant,4990.0,,109.0,24.0,2020-05-07
BE,Brussels,Brussels,5442.0,,452.0,94.0,2020-05-07
BE,Flanders,Limburg,5675.0,,218.0,50.0,2020-05-07
BE,Flanders,WestVlaanderen,5779.0,,287.0,54.0,2020-05-07
BE,Flanders,OostVlaanderen,6037.0,,263.0,60.0,2020-05-07
BE,Wallonia,Hainaut,6118.0,,344.0,50.0,2020-05-07
BE,Wallonia,Liège,6396.0,,190.0,54.0,2020-05-07
BE,Flanders,Antwerpen,7116.0,,520.0,92.0,2020-05-07
