country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1310.0,,,,2020-05-26
BE,Wallonia,Luxembourg,1383.0,,27.0,1.0,2020-05-26
BE,Wallonia,BrabantWallon,1456.0,,6.0,1.0,2020-05-26
BE,Wallonia,Namur,2273.0,,36.0,9.0,2020-05-26
BE,Flanders,VlaamsBrabant,5266.0,,28.0,10.0,2020-05-26
BE,Brussels,Brussels,5909.0,,240.0,51.0,2020-05-26
BE,Flanders,Limburg,6182.0,,93.0,18.0,2020-05-26
BE,Wallonia,Hainaut,6519.0,,133.0,15.0,2020-05-26
BE,Flanders,WestVlaanderen,6523.0,,193.0,33.0,2020-05-26
BE,Flanders,OostVlaanderen,6575.0,,104.0,27.0,2020-05-26
BE,Wallonia,Liège,6784.0,,104.0,20.0,2020-05-26
BE,Flanders,Antwerpen,7992.0,,186.0,38.0,2020-05-26
BE,Brussels,,,34.0,,,2020-05-26
BE,Flanders,,,2601.0,,,2020-05-26
