country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1309.0,,,,2020-05-25
BE,Wallonia,BrabantWallon,1452.0,,10.0,1.0,2020-05-25
BE,Wallonia,Namur,2271.0,,56.0,11.0,2020-05-25
BE,Flanders,VlaamsBrabant,5251.0,,32.0,11.0,2020-05-25
BE,Brussels,Brussels,5890.0,,251.0,57.0,2020-05-25
BE,Flanders,Limburg,6155.0,,115.0,19.0,2020-05-25
BE,Flanders,WestVlaanderen,6494.0,,217.0,41.0,2020-05-25
BE,Wallonia,Hainaut,6513.0,,155.0,15.0,2020-05-25
BE,Flanders,OostVlaanderen,6543.0,,118.0,26.0,2020-05-25
BE,Wallonia,Liège,6768.0,,107.0,22.0,2020-05-25
BE,Flanders,Antwerpen,7958.0,,219.0,44.0,2020-05-25
BE,Flanders,,,2590.0,,,2020-05-25
BE,Wallonia,Luxembourg,,,24.0,2.0,2020-05-25
