country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2847.0,,10.0,2.0,2020-10-04
BE,MISSING,MISSING,3394.0,,,,2020-10-04
BE,Wallonia,BrabantWallon,4474.0,,7.0,2.0,2020-10-04
BE,Wallonia,Namur,5126.0,,20.0,4.0,2020-10-04
BE,Flanders,Limburg,9423.0,,33.0,6.0,2020-10-04
BE,Flanders,WestVlaanderen,10816.0,,40.0,15.0,2020-10-04
BE,Flanders,VlaamsBrabant,11326.0,,35.0,9.0,2020-10-04
BE,Flanders,OostVlaanderen,12616.0,,84.0,18.0,2020-10-04
BE,Wallonia,Hainaut,14265.0,,113.0,18.0,2020-10-04
BE,Wallonia,Liège,16147.0,,131.0,27.0,2020-10-04
BE,Brussels,Brussels,21638.0,,238.0,52.0,2020-10-04
BE,Flanders,Antwerpen,23415.0,,155.0,33.0,2020-10-04
