country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,6994.0,,,,2020-10-28
BE,Wallonia,Luxembourg,10870.0,,154.0,28.0,2020-10-28
BE,Flanders,Limburg,17475.0,,216.0,54.0,2020-10-28
BE,Wallonia,BrabantWallon,17490.0,,128.0,17.0,2020-10-28
BE,Wallonia,Namur,22472.0,,323.0,52.0,2020-10-28
BE,Flanders,WestVlaanderen,29034.0,,503.0,82.0,2020-10-28
BE,Flanders,VlaamsBrabant,33300.0,,193.0,52.0,2020-10-28
BE,Flanders,OostVlaanderen,35256.0,,622.0,101.0,2020-10-28
BE,Flanders,Antwerpen,49625.0,,589.0,115.0,2020-10-28
BE,Brussels,Brussels,60493.0,,1001.0,157.0,2020-10-28
BE,Wallonia,Hainaut,61631.0,,1083.0,167.0,2020-10-28
BE,Wallonia,Liège,67300.0,,1112.0,169.0,2020-10-28
