country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9873.0,,,,2020-12-08
BE,Wallonia,Luxembourg,17055.0,,72.0,14.0,2020-12-08
BE,Wallonia,BrabantWallon,23780.0,,24.0,8.0,2020-12-08
BE,Flanders,Limburg,25784.0,,147.0,32.0,2020-12-08
BE,Wallonia,Namur,33270.0,,131.0,42.0,2020-12-08
BE,Flanders,VlaamsBrabant,45839.0,,148.0,34.0,2020-12-08
BE,Flanders,WestVlaanderen,47283.0,,408.0,61.0,2020-12-08
BE,Flanders,OostVlaanderen,57327.0,,459.0,91.0,2020-12-08
BE,Flanders,Antwerpen,71233.0,,500.0,100.0,2020-12-08
BE,Brussels,Brussels,78067.0,,464.0,115.0,2020-12-08
BE,Wallonia,Liège,93324.0,,313.0,80.0,2020-12-08
BE,Wallonia,Hainaut,96375.0,,470.0,100.0,2020-12-08
