country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1806.0,,0.0,0.0,2020-08-25
BE,Wallonia,BrabantWallon,2029.0,,2.0,0.0,2020-08-25
BE,MISSING,MISSING,2083.0,,,,2020-08-25
BE,Wallonia,Namur,3019.0,,4.0,2.0,2020-08-25
BE,Flanders,VlaamsBrabant,6841.0,,14.0,6.0,2020-08-25
BE,Flanders,Limburg,7724.0,,12.0,3.0,2020-08-25
BE,Flanders,WestVlaanderen,8252.0,,10.0,4.0,2020-08-25
BE,Wallonia,Hainaut,8614.0,,14.0,1.0,2020-08-25
BE,Flanders,OostVlaanderen,8630.0,,24.0,4.0,2020-08-25
BE,Wallonia,Liège,8948.0,,28.0,10.0,2020-08-25
BE,Brussels,Brussels,10059.0,,100.0,26.0,2020-08-25
BE,Flanders,Antwerpen,15370.0,,74.0,29.0,2020-08-25
