country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1967.0,,1.0,0.0,2020-09-11
BE,MISSING,MISSING,2370.0,,,,2020-09-11
BE,Wallonia,BrabantWallon,2419.0,,0.0,0.0,2020-09-11
BE,Wallonia,Namur,3313.0,,3.0,1.0,2020-09-11
BE,Flanders,VlaamsBrabant,7723.0,,9.0,3.0,2020-09-11
BE,Flanders,Limburg,8243.0,,5.0,0.0,2020-09-11
BE,Flanders,WestVlaanderen,8857.0,,15.0,0.0,2020-09-11
BE,Wallonia,Hainaut,9546.0,,18.0,4.0,2020-09-11
BE,Flanders,OostVlaanderen,9656.0,,29.0,8.0,2020-09-11
BE,Wallonia,Liège,10132.0,,28.0,8.0,2020-09-11
BE,Brussels,Brussels,12702.0,,88.0,25.0,2020-09-11
BE,Flanders,Antwerpen,17399.0,,58.0,18.0,2020-09-11
