country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1120.0,,,,2020-05-06
BE,Wallonia,Luxembourg,1306.0,,45.0,7.0,2020-05-06
BE,Wallonia,BrabantWallon,1316.0,,27.0,7.0,2020-05-06
BE,Wallonia,Namur,2042.0,,104.0,20.0,2020-05-06
BE,Flanders,VlaamsBrabant,4951.0,,115.0,24.0,2020-05-06
BE,Brussels,Brussels,5378.0,,486.0,102.0,2020-05-06
BE,Flanders,Limburg,5636.0,,226.0,53.0,2020-05-06
BE,Flanders,WestVlaanderen,5710.0,,304.0,56.0,2020-05-06
BE,Wallonia,Hainaut,5934.0,,366.0,54.0,2020-05-06
BE,Flanders,OostVlaanderen,5983.0,,293.0,68.0,2020-05-06
BE,Wallonia,Liège,6305.0,,201.0,53.0,2020-05-06
BE,Flanders,Antwerpen,7011.0,,532.0,98.0,2020-05-06
BE,Flanders,,,2364.0,,,2020-05-06
