country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1291.0,,,,2020-05-28
BE,Wallonia,Luxembourg,1386.0,,17.0,3.0,2020-05-28
BE,Wallonia,BrabantWallon,1431.0,,5.0,1.0,2020-05-28
BE,Wallonia,Namur,2269.0,,32.0,8.0,2020-05-28
BE,Flanders,VlaamsBrabant,5280.0,,25.0,6.0,2020-05-28
BE,Brussels,Brussels,5880.0,,195.0,40.0,2020-05-28
BE,Flanders,Limburg,6224.0,,77.0,16.0,2020-05-28
BE,Wallonia,Hainaut,6557.0,,98.0,8.0,2020-05-28
BE,Flanders,WestVlaanderen,6565.0,,157.0,22.0,2020-05-28
BE,Flanders,OostVlaanderen,6597.0,,94.0,26.0,2020-05-28
BE,Wallonia,Liège,6765.0,,92.0,19.0,2020-05-28
BE,Flanders,Antwerpen,8050.0,,145.0,38.0,2020-05-28
