country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,3204.0,,11.0,4.0,2020-10-06
BE,MISSING,MISSING,3585.0,,,,2020-10-06
BE,Wallonia,BrabantWallon,5120.0,,11.0,2.0,2020-10-06
BE,Wallonia,Namur,5703.0,,21.0,4.0,2020-10-06
BE,Flanders,Limburg,9748.0,,32.0,7.0,2020-10-06
BE,Flanders,WestVlaanderen,11358.0,,48.0,14.0,2020-10-06
BE,Flanders,VlaamsBrabant,12348.0,,36.0,8.0,2020-10-06
BE,Flanders,OostVlaanderen,13361.0,,100.0,18.0,2020-10-06
BE,Wallonia,Hainaut,15645.0,,128.0,18.0,2020-10-06
BE,Wallonia,Liège,18052.0,,122.0,26.0,2020-10-06
BE,Brussels,Brussels,23765.0,,270.0,56.0,2020-10-06
BE,Flanders,Antwerpen,24565.0,,173.0,32.0,2020-10-06
