country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,4464.0,,,,2020-10-14
BE,Wallonia,Luxembourg,5105.0,,31.0,6.0,2020-10-14
BE,Wallonia,BrabantWallon,8467.0,,23.0,3.0,2020-10-14
BE,Wallonia,Namur,9841.0,,96.0,19.0,2020-10-14
BE,Flanders,Limburg,11435.0,,47.0,11.0,2020-10-14
BE,Flanders,WestVlaanderen,14617.0,,115.0,25.0,2020-10-14
BE,Flanders,OostVlaanderen,17345.0,,171.0,29.0,2020-10-14
BE,Flanders,VlaamsBrabant,17581.0,,65.0,17.0,2020-10-14
BE,Wallonia,Hainaut,26004.0,,259.0,41.0,2020-10-14
BE,Wallonia,Liège,29501.0,,338.0,51.0,2020-10-14
BE,Flanders,Antwerpen,30714.0,,267.0,40.0,2020-10-14
BE,Brussels,Brussels,33812.0,,366.0,71.0,2020-10-14
