country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1978.0,,1.0,0.0,2020-09-12
BE,MISSING,MISSING,2392.0,,,,2020-09-12
BE,Wallonia,BrabantWallon,2442.0,,0.0,0.0,2020-09-12
BE,Wallonia,Namur,3337.0,,1.0,1.0,2020-09-12
BE,Flanders,VlaamsBrabant,7748.0,,8.0,3.0,2020-09-12
BE,Flanders,Limburg,8267.0,,6.0,0.0,2020-09-12
BE,Flanders,WestVlaanderen,8904.0,,17.0,1.0,2020-09-12
BE,Wallonia,Hainaut,9604.0,,20.0,5.0,2020-09-12
BE,Flanders,OostVlaanderen,9690.0,,28.0,6.0,2020-09-12
BE,Wallonia,Liège,10211.0,,33.0,10.0,2020-09-12
BE,Brussels,Brussels,12814.0,,87.0,25.0,2020-09-12
BE,Flanders,Antwerpen,17513.0,,59.0,17.0,2020-09-12
