country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9238.0,,,,2020-11-20
BE,Wallonia,Luxembourg,15640.0,,145.0,32.0,2020-11-20
BE,Wallonia,BrabantWallon,22631.0,,84.0,13.0,2020-11-20
BE,Flanders,Limburg,23212.0,,264.0,71.0,2020-11-20
BE,Wallonia,Namur,31452.0,,239.0,68.0,2020-11-20
BE,Flanders,WestVlaanderen,42354.0,,604.0,125.0,2020-11-20
BE,Flanders,VlaamsBrabant,42604.0,,218.0,71.0,2020-11-20
BE,Flanders,OostVlaanderen,51448.0,,685.0,158.0,2020-11-20
BE,Flanders,Antwerpen,65306.0,,712.0,181.0,2020-11-20
BE,Brussels,Brussels,74894.0,,746.0,187.0,2020-11-20
BE,Wallonia,Hainaut,89778.0,,1003.0,199.0,2020-11-20
BE,Wallonia,Liège,89896.0,,718.0,151.0,2020-11-20
