country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2582.0,,8.0,1.0,2020-09-30
BE,MISSING,MISSING,3138.0,,,,2020-09-30
BE,Wallonia,BrabantWallon,3874.0,,7.0,3.0,2020-09-30
BE,Wallonia,Namur,4521.0,,10.0,4.0,2020-09-30
BE,Flanders,Limburg,9171.0,,23.0,5.0,2020-09-30
BE,Flanders,WestVlaanderen,10398.0,,45.0,8.0,2020-09-30
BE,Flanders,VlaamsBrabant,10479.0,,21.0,5.0,2020-09-30
BE,Flanders,OostVlaanderen,12067.0,,68.0,14.0,2020-09-30
BE,Wallonia,Hainaut,12861.0,,89.0,18.0,2020-09-30
BE,Wallonia,Liège,14552.0,,99.0,21.0,2020-09-30
BE,Brussels,Brussels,19617.0,,235.0,51.0,2020-09-30
BE,Flanders,Antwerpen,22438.0,,134.0,27.0,2020-09-30
