country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,9633.0,,,,2020-12-01
BE,Wallonia,Luxembourg,16505.0,,92.0,24.0,2020-12-01
BE,Wallonia,BrabantWallon,23361.0,,48.0,10.0,2020-12-01
BE,Flanders,Limburg,24751.0,,173.0,44.0,2020-12-01
BE,Wallonia,Namur,32615.0,,172.0,54.0,2020-12-01
BE,Flanders,VlaamsBrabant,44508.0,,175.0,42.0,2020-12-01
BE,Flanders,WestVlaanderen,45196.0,,444.0,82.0,2020-12-01
BE,Flanders,OostVlaanderen,54941.0,,519.0,106.0,2020-12-01
BE,Flanders,Antwerpen,68822.0,,565.0,121.0,2020-12-01
BE,Brussels,Brussels,77029.0,,520.0,132.0,2020-12-01
BE,Wallonia,Liège,92147.0,,415.0,108.0,2020-12-01
BE,Wallonia,Hainaut,94287.0,,586.0,131.0,2020-12-01
