country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,18374.0,,51.0,9.0,2020-12-31
BE,Flanders,WestVlaanderen,54001.0,,368.0,63.0,2020-12-31
BE,Flanders,Antwerpen,79358.0,,367.0,88.0,2020-12-31
BE,Flanders,VlaamsBrabant,,,89.0,17.0,2020-12-31
BE,Flanders,OostVlaanderen,,,368.0,80.0,2020-12-31
BE,Brussels,Brussels,,,240.0,69.0,2020-12-31
BE,Wallonia,Hainaut,,,259.0,66.0,2020-12-31
BE,Flanders,,,26.0,,,2020-12-31
BE,Wallonia,Liège,,,211.0,50.0,2020-12-31
BE,Wallonia,Namur,,,76.0,25.0,2020-12-31
BE,Wallonia,BrabantWallon,,,25.0,3.0,2020-12-31
BE,Flanders,Limburg,,,137.0,24.0,2020-12-31
