country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Flanders,VlaamsBrabant,5595.0,,9.0,3.0,2020-07-12
BE,Flanders,Limburg,6705.0,,8.0,1.0,2020-07-12
BE,Flanders,OostVlaanderen,6960.0,,12.0,3.0,2020-07-12
BE,Flanders,WestVlaanderen,7140.0,,31.0,2.0,2020-07-12
BE,Brussels,Brussels,,,26.0,8.0,2020-07-12
BE,Flanders,Antwerpen,,,24.0,8.0,2020-07-12
BE,Wallonia,BrabantWallon,,,0.0,0.0,2020-07-12
BE,Wallonia,Hainaut,,,5.0,0.0,2020-07-12
BE,Wallonia,Liège,,,6.0,2.0,2020-07-12
BE,Wallonia,Luxembourg,,,5.0,0.0,2020-07-12
BE,Wallonia,Namur,,,4.0,0.0,2020-07-12
