country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,27.0,0.0,,,,2020-09-14
CH,Obwalden,OW,108.0,0.0,,0.0,,2020-09-14
CH,Nidwalden,NW,139.0,3.0,,1.0,1.0,2020-09-14
CH,Uri,UR,139.0,7.0,,0.0,,2020-09-14
CH,Appenzell Ausserrhoden,AR,151.0,3.0,,1.0,0.0,2020-09-14
CH,Glarus,GL,168.0,13.0,,0.0,0.0,2020-09-14
CH,Schaffhausen,SH,177.0,8.0,,0.0,0.0,2020-09-14
CH,Jura,JU,284.0,7.0,,5.0,0.0,2020-09-14
CH,Zug,ZG,404.0,9.0,,1.0,0.0,2020-09-14
CH,Schwyz,SZ,535.0,25.0,,,,2020-09-14
CH,Thurgau,TG,643.0,19.0,,3.0,2.0,2020-09-14
CH,Solothurn,SO,755.0,18.0,,2.0,,2020-09-14
CH,Neuchâtel,NE,994.0,86.0,,1.0,0.0,2020-09-14
CH,Grisons,GR,1052.0,50.0,,1.0,0.0,2020-09-14
CH,Lucerne,LU,1124.0,23.0,,7.0,0.0,2020-09-14
CH,Basel-Landschaft,BL,1137.0,36.0,,2.0,0.0,2020-09-14
CH,Basel-Stadt,BS,1274.0,54.0,,4.0,1.0,2020-09-14
CH,St. Gallen,SG,1436.0,41.0,,9.0,1.0,2020-09-14
CH,Fribourg,FR,2122.0,88.0,,22.0,2.0,2020-09-14
CH,Aargau,AG,2371.0,53.0,,12.0,1.0,2020-09-14
CH,Valais,VS,2478.0,156.0,,9.0,0.0,2020-09-14
CH,Berne,BE,2866.0,99.0,,7.0,2.0,2020-09-14
CH,Ticino,TI,3590.0,350.0,,0.0,0.0,2020-09-14
CH,Zürich,ZH,7027.0,145.0,,25.0,,2020-09-14
CH,Geneva,GE,7668.0,300.0,,21.0,0.0,2020-09-14
CH,Vaud,VD,8924.0,310.0,,32.0,3.0,2020-09-14
CH,,,47593.0,1903.0,72603.0,167.0,13.0,2020-09-14
